Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
bird,dog2,knife,0.00034410023,0.0010043322,0.003815851,0,0,1,dog,,,0,1
bird,knife1,knife,0.00027973586,0.0023275935,0.0023275935,0,1,0,knife,,,0,1
bird,bear3,knife,0.0003067062,6.246721e-05,0.0018283423,0,0,1,bird,,,1,0
bird,bird2,knife,0.00022064659,0.00022064659,0.0026201264,0,0,1,bird,,,1,1
bird,boat3,knife,0.0004285498,0.00014632051,0.0043498413,0,0,1,bird,,,1,0
bird,bottle2,bottle,0.00030649218,0.0025527852,0.0025527852,0,1,0,bottle,,,0,1
bird,cat1,cat,0.0005671378,0.002845316,0.002845316,0,1,0,cat,,,0,1
bird,dog1,knife,0.0002934993,0.0017422874,0.003302486,0,0,1,dog,,,0,1
bird,knife3,knife,0.00044257526,0.0018349014,0.0018349014,0,1,0,knife,,,0,1
bird,oven1,bottle,0.00025042525,0.00042387552,0.0026841483,0,0,1,oven,,,0,1
bird,truck3,knife,0.00024924104,5.548812e-05,0.0030815941,0,0,1,bird,,,1,0
bird,airplane1,bottle,0.00039803874,6.8218474e-06,0.0036964999,0,0,1,bird,,,1,0
bird,bicycle2,knife,0.0004156031,0.00024140952,0.002119528,0,0,1,bird,,,1,0
bird,cat3,knife,0.00023542055,0.0012784455,0.0049115783,0,0,1,cat,,,0,1
bird,clock1,knife,0.0005404787,0.00045010666,0.002277025,0,0,1,bird,,,1,0
bird,dog3,knife,0.00020672081,0.0018746958,0.004022614,0,0,1,dog,,,0,1
bird,airplane3,oven,0.00031007026,1.5296884e-05,0.002481668,0,0,1,bird,,,1,0
bird,bear3,knife,0.0003067062,6.246721e-05,0.0018283423,0,0,1,bird,,,1,0
bird,bicycle1,knife,0.00030603286,0.00020428521,0.0046879356,0,0,1,bird,,,1,0
bird,bird1,knife,0.00031209504,0.00031209504,0.003027614,0,0,1,bird,,,1,1
bird,car2,knife,0.00043660196,1.81405e-05,0.003169471,0,0,1,bird,,,1,0
bird,cat2,knife,0.00042243887,0.0010863129,0.0036914046,0,0,1,cat,,,0,1
bird,chair1,knife,0.00034031086,0.00060955144,0.0021431814,0,0,1,chair,,,0,1
bird,dog2,knife,0.00034410023,0.0010043322,0.003815851,0,0,1,dog,,,0,1
bird,keyboard2,knife,0.000405458,9.604874e-05,0.0026862351,0,0,1,bird,,,1,0
bird,oven3,knife,0.00027464607,0.00044370652,0.0041830367,0,0,1,oven,,,0,1
bird,truck2,bottle,0.00037432328,2.9627396e-05,0.0032762045,0,0,1,bird,,,1,0
bird,airplane2,knife,0.00033601958,3.083659e-06,0.003830106,0,0,1,bird,,,1,0
bird,boat2,knife,0.00027726768,7.98994e-05,0.0024006276,0,0,1,bird,,,1,0
bird,bottle3,knife,0.00037073132,0.0014623561,0.0018843384,0,0,1,bottle,,,0,1
bird,car3,bottle,0.00039532466,8.553404e-05,0.0024822238,0,0,1,bird,,,1,0
bird,elephant2,knife,0.0004790207,0.00012573264,0.0033403742,0,0,1,bird,,,1,0
bird,oven1,bottle,0.00025042525,0.00042387552,0.0026841483,0,0,1,oven,,,0,1
bird,truck2,bottle,0.00037432328,2.9627396e-05,0.0032762045,0,0,1,bird,,,1,0
bird,bird2,knife,0.00022064659,0.00022064659,0.0026201264,0,0,1,bird,,,1,1
bird,boat1,bottle,0.00047327986,0.00016548493,0.0019827436,0,0,1,bird,,,1,0
bird,bottle1,knife,0.00045348646,0.0014697863,0.0063696103,0,0,1,bottle,,,0,1
bird,car2,knife,0.00043660196,1.81405e-05,0.003169471,0,0,1,bird,,,1,0
bird,cat3,knife,0.00023542055,0.0012784455,0.0049115783,0,0,1,cat,,,0,1
bird,keyboard3,bottle,0.00014091107,0.000109752276,0.0034396716,0,0,1,bird,,,1,0
bird,knife2,knife,0.00020377772,0.0025815917,0.0025815917,0,1,0,knife,,,0,1
bird,oven3,knife,0.00027464607,0.00044370652,0.0041830367,0,0,1,oven,,,0,1
bird,truck2,bottle,0.00037432328,2.9627396e-05,0.0032762045,0,0,1,bird,,,1,0
bird,boat3,knife,0.0004285498,0.00014632051,0.0043498413,0,0,1,bird,,,1,0
bird,bottle1,knife,0.00045348646,0.0014697863,0.0063696103,0,0,1,bottle,,,0,1
bird,car2,knife,0.00043660196,1.81405e-05,0.003169471,0,0,1,bird,,,1,0
bird,chair1,knife,0.00034031086,0.00060955144,0.0021431814,0,0,1,chair,,,0,1
bird,clock1,knife,0.0005404787,0.00045010666,0.002277025,0,0,1,bird,,,1,0
bird,elephant1,knife,0.0004017144,0.00016364746,0.004017177,0,0,1,bird,,,1,0
bird,keyboard2,knife,0.000405458,9.604874e-05,0.0026862351,0,0,1,bird,,,1,0
bird,knife2,knife,0.00020377772,0.0025815917,0.0025815917,0,1,0,knife,,,0,1
bird,bear3,knife,0.0003067062,6.246721e-05,0.0018283423,0,0,1,bird,,,1,0
bird,bicycle3,knife,0.00040916158,0.00011263336,0.0028846283,0,0,1,bird,,,1,0
bird,bottle3,knife,0.00037073132,0.0014623561,0.0018843384,0,0,1,bottle,,,0,1
bird,chair1,knife,0.00034031086,0.00060955144,0.0021431814,0,0,1,chair,,,0,1
bird,dog2,knife,0.00034410023,0.0010043322,0.003815851,0,0,1,dog,,,0,1
bird,elephant2,knife,0.0004790207,0.00012573264,0.0033403742,0,0,1,bird,,,1,0
bird,keyboard1,knife,0.00027816294,0.00010871384,0.0027075398,0,0,1,bird,,,1,0
