Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
bottle,airplane1,knife,0.0022067206,3.1301e-05,0.003992436,0,0,1,bottle,,,1,0
bottle,bear2,bottle,0.0022652566,4.596801e-05,0.0022652566,1,0,0,bottle,,,1,0
bottle,bicycle3,knife,0.0023686248,0.00028126856,0.0026667807,0,0,1,bottle,,,1,0
bottle,bird1,knife,0.0022710594,0.0005274401,0.0029691947,0,0,1,bottle,,,1,0
bottle,boat3,knife,0.0030378357,0.00010474321,0.003855757,0,0,1,bottle,,,1,0
bottle,bottle3,bottle,0.0028750678,0.0028750678,0.0028750678,1,1,0,bottle,,,1,1
bottle,chair2,knife,0.002187788,0.0005342791,0.002379535,0,0,1,bottle,,,1,0
bottle,dog3,knife,0.0026306524,0.0016148958,0.0026614475,0,0,1,bottle,,,1,0
bottle,knife3,knife,0.001577595,0.002844668,0.002844668,0,1,0,knife,,,0,1
bottle,oven3,knife,0.00095587637,0.00090957904,0.0028996426,0,0,1,bottle,,,1,0
bottle,airplane3,cat,0.0019040966,2.8472566e-06,0.0022268582,0,0,1,bottle,,,1,0
bottle,bear1,bottle,0.0029851198,5.9536585e-05,0.0029851198,1,0,0,bottle,,,1,0
bottle,boat3,knife,0.0030378357,0.00010474321,0.003855757,0,0,1,bottle,,,1,0
bottle,cat2,knife,0.0021255831,0.0010701853,0.003108497,0,0,1,bottle,,,1,0
bottle,clock1,knife,0.0022430078,0.0006193388,0.0026918226,0,0,1,bottle,,,1,0
bottle,elephant2,knife,0.0018225062,0.00015049237,0.0050322413,0,0,1,bottle,,,1,0
bottle,keyboard2,bottle,0.0036501964,0.00013716136,0.0036501964,1,0,0,bottle,,,1,0
bottle,oven2,dog,0.0013543332,0.00068044773,0.0018105721,0,0,1,bottle,,,1,0
bottle,truck2,knife,0.0023755112,5.5956974e-05,0.0032997539,0,0,1,bottle,,,1,0
bottle,bicycle1,knife,0.0026180528,0.00027225504,0.003378095,0,0,1,bottle,,,1,0
bottle,bird1,knife,0.0022710594,0.0005274401,0.0029691947,0,0,1,bottle,,,1,0
bottle,bottle3,bottle,0.0028750678,0.0028750678,0.0028750678,1,1,0,bottle,,,1,1
bottle,dog2,knife,0.0019771303,0.0013640304,0.0060718185,0,0,1,bottle,,,1,0
bottle,elephant3,bottle,0.0029184143,0.00017914112,0.0029184143,1,0,0,bottle,,,1,0
bottle,keyboard3,knife,0.0019126182,0.0002950856,0.0027165918,0,0,1,bottle,,,1,0
bottle,knife1,knife,0.00203988,0.00210215,0.00210215,0,1,0,knife,,,0,1
bottle,bicycle1,knife,0.0026180528,0.00027225504,0.003378095,0,0,1,bottle,,,1,0
bottle,bottle1,knife,0.0017967833,0.0017967833,0.0039698756,0,0,1,bottle,,,1,1
bottle,car3,knife,0.0018477049,2.4202285e-05,0.0031617526,0,0,1,bottle,,,1,0
bottle,cat2,knife,0.0021255831,0.0010701853,0.003108497,0,0,1,bottle,,,1,0
bottle,elephant2,knife,0.0018225062,0.00015049237,0.0050322413,0,0,1,bottle,,,1,0
bottle,keyboard1,knife,0.0018005549,0.00019714652,0.0030837723,0,0,1,bottle,,,1,0
bottle,oven2,dog,0.0013543332,0.00068044773,0.0018105721,0,0,1,bottle,,,1,0
bottle,truck1,knife,0.0014384149,0.000113597824,0.0027039354,0,0,1,bottle,,,1,0
