Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
truck,bear3,bottle,9.727081e-05,0.00010294629,0.0030500384,0,0,1,bear,,,0,1
truck,bicycle1,knife,9.14683e-05,0.00016481346,0.004392777,0,0,1,bicycle,,,0,1
truck,bird2,knife,6.3620086e-05,0.00029563304,0.003793514,0,0,1,bird,,,0,1
truck,car3,bottle,7.2508876e-05,5.2061136e-05,0.0025821317,0,0,1,truck,,,1,0
truck,cat1,bottle,7.344692e-05,0.0011513032,0.0029890854,0,0,1,cat,,,0,1
truck,chair2,bottle,6.7757865e-05,0.00065798545,0.003266227,0,0,1,chair,,,0,1
truck,clock3,bottle,6.0345046e-05,0.00046057298,0.0032190734,0,0,1,clock,,,0,1
truck,dog3,bottle,0.0001161805,0.001658076,0.0029780865,0,0,1,dog,,,0,1
truck,keyboard3,dog,5.518706e-05,0.00010232984,0.001990891,0,0,1,keyboard,,,0,1
truck,knife2,knife,0.00010586231,0.0030671526,0.0030671526,0,1,0,knife,,,0,1
truck,oven2,bottle,5.812216e-05,0.0013795843,0.0025514376,0,0,1,oven,,,0,1
truck,airplane3,bottle,0.00014335738,7.4356426e-06,0.0027455767,0,0,1,truck,,,1,0
truck,bear1,bottle,3.9392944e-05,0.00010821634,0.0030030292,0,0,1,bear,,,0,1
truck,boat3,knife,7.31895e-05,0.0001259908,0.002334127,0,0,1,boat,,,0,1
truck,bottle2,knife,6.744289e-05,0.0016472734,0.0019969528,0,0,1,bottle,,,0,1
truck,knife1,knife,8.0282e-05,0.0019034202,0.0019034202,0,1,0,knife,,,0,1
truck,oven2,bottle,5.812216e-05,0.0013795843,0.0025514376,0,0,1,oven,,,0,1
truck,airplane2,knife,6.741873e-05,9.95877e-06,0.002890862,0,0,1,truck,,,1,0
truck,bird2,knife,6.3620086e-05,0.00029563304,0.003793514,0,0,1,bird,,,0,1
truck,car1,bottle,8.082334e-05,4.3853535e-05,0.0027468174,0,0,1,truck,,,1,0
truck,cat3,knife,0.00012355018,0.0007518384,0.0034345228,0,0,1,cat,,,0,1
truck,dog3,bottle,0.0001161805,0.001658076,0.0029780865,0,0,1,dog,,,0,1
truck,keyboard1,knife,5.82456e-05,0.00021217739,0.0028963147,0,0,1,keyboard,,,0,1
truck,knife3,bottle,5.3751104e-05,0.0016956581,0.0028977194,0,0,1,knife,,,0,1
truck,truck1,bottle,3.6359186e-05,3.6359186e-05,0.0026166376,0,0,1,truck,,,1,1
truck,bear2,dog,4.953339e-05,8.623815e-05,0.0021546022,0,0,1,bear,,,0,1
truck,bicycle1,knife,9.14683e-05,0.00016481346,0.004392777,0,0,1,bicycle,,,0,1
truck,boat2,knife,0.00010189839,7.309993e-05,0.0048571313,0,0,1,truck,,,1,0
truck,bottle3,knife,5.878722e-05,0.0031486626,0.004008287,0,0,1,bottle,,,0,1
truck,cat2,bottle,9.796919e-05,0.001043829,0.0020594993,0,0,1,cat,,,0,1
truck,clock2,knife,0.00015647213,0.0009590077,0.0038824745,0,0,1,clock,,,0,1
truck,dog2,bottle,4.9590715e-05,0.001295755,0.0032084319,0,0,1,dog,,,0,1
truck,knife2,knife,0.00010586231,0.0030671526,0.0030671526,0,1,0,knife,,,0,1
truck,oven3,knife,5.6624354e-05,0.00043331864,0.004737296,0,0,1,oven,,,0,1
truck,truck2,bottle,5.9732814e-05,5.9732814e-05,0.0028270152,0,0,1,truck,,,1,1
truck,bear2,dog,4.953339e-05,8.623815e-05,0.0021546022,0,0,1,bear,,,0,1
truck,bird2,knife,6.3620086e-05,0.00029563304,0.003793514,0,0,1,bird,,,0,1
truck,boat1,knife,5.1772728e-05,6.912027e-05,0.004990836,0,0,1,boat,,,0,1
truck,chair2,bottle,6.7757865e-05,0.00065798545,0.003266227,0,0,1,chair,,,0,1
truck,elephant2,bottle,9.0093585e-05,0.00030678103,0.002741778,0,0,1,elephant,,,0,1
truck,keyboard3,dog,5.518706e-05,0.00010232984,0.001990891,0,0,1,keyboard,,,0,1
truck,oven2,bottle,5.812216e-05,0.0013795843,0.0025514376,0,0,1,oven,,,0,1
truck,truck2,bottle,5.9732814e-05,5.9732814e-05,0.0028270152,0,0,1,truck,,,1,1
truck,bottle2,knife,6.744289e-05,0.0016472734,0.0019969528,0,0,1,bottle,,,0,1
truck,cat2,bottle,9.796919e-05,0.001043829,0.0020594993,0,0,1,cat,,,0,1
truck,dog3,bottle,0.0001161805,0.001658076,0.0029780865,0,0,1,dog,,,0,1
truck,elephant1,knife,7.305119e-05,0.000112697475,0.00498247,0,0,1,elephant,,,0,1
truck,keyboard2,knife,4.3559892e-05,0.00012615934,0.002370018,0,0,1,keyboard,,,0,1
truck,airplane2,knife,6.741873e-05,9.95877e-06,0.002890862,0,0,1,truck,,,1,0
truck,boat3,knife,7.31895e-05,0.0001259908,0.002334127,0,0,1,boat,,,0,1
truck,bottle2,knife,6.744289e-05,0.0016472734,0.0019969528,0,0,1,bottle,,,0,1
truck,chair3,knife,9.4602976e-05,0.00055285945,0.005966319,0,0,1,chair,,,0,1
truck,elephant1,knife,7.305119e-05,0.000112697475,0.00498247,0,0,1,elephant,,,0,1
truck,truck3,knife,7.81906e-05,7.81906e-05,0.004156732,0,0,1,truck,,,1,1
