Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
truck,cat1,dog,0.00025877662,0.0031218352,0.004572307,0,0,1,cat,,,0,1
truck,chair2,truck,0.02155409,0.0011494019,0.02155409,1,0,0,truck,,,1,0
truck,clock3,clock,5.3073032e-05,0.06565959,0.06565959,0,1,0,clock,,,0,1
truck,dog3,bear,0.0018154965,0.0036034565,0.0058169332,0,0,1,dog,,,0,1
truck,keyboard3,bottle,1.1273449e-05,0.0005126183,0.015112167,0,0,1,keyboard,,,0,1
truck,knife2,truck,0.015790867,0.00014739139,0.015790867,1,0,0,truck,,,1,0
truck,oven2,truck,0.026955241,0.0015568106,0.026955241,1,0,0,truck,,,1,0
truck,airplane3,airplane,0.0018045338,0.003308075,0.003308075,0,1,0,airplane,,,0,1
truck,bear1,bear,2.031471e-05,0.025524834,0.025524834,0,1,0,bear,,,0,1
truck,boat3,truck,0.112327814,3.7113576e-05,0.112327814,1,0,0,truck,,,1,0
truck,bottle2,bottle,1.4485525e-07,0.1139158,0.1139158,0,1,0,bottle,,,0,1
truck,knife1,knife,0.0017316691,0.0050583575,0.0050583575,0,1,0,knife,,,0,1
truck,oven2,truck,0.026955241,0.0015568106,0.026955241,1,0,0,truck,,,1,0
truck,airplane2,car,0.010396362,0.00041966446,0.06538772,0,0,1,truck,,,1,0
truck,bird2,car,0.0018054735,4.355935e-05,0.0047605312,0,0,1,truck,,,1,0
truck,car1,car,0.0036364791,0.008836521,0.008836521,0,1,0,car,,,0,1
truck,cat3,bottle,3.9805003e-05,0.0009037904,0.0030584324,0,0,1,cat,,,0,1
truck,dog3,bear,0.0018154965,0.0036034565,0.0058169332,0,0,1,dog,,,0,1
truck,keyboard1,truck,0.004028059,0.0012465317,0.004028059,1,0,0,truck,,,1,0
truck,knife3,knife,0.00013144783,0.033529706,0.033529706,0,1,0,knife,,,0,1
truck,bear2,bear,1.9202587e-05,0.2333803,0.2333803,0,1,0,bear,,,0,1
truck,bicycle1,bicycle,0.0012952943,0.0056225546,0.0056225546,0,1,0,bicycle,,,0,1
truck,boat2,boat,0.00105581,0.05220276,0.05220276,0,1,0,boat,,,0,1
truck,bottle3,bottle,2.4895726e-07,0.14062838,0.14062838,0,1,0,bottle,,,0,1
truck,cat2,cat,9.445173e-06,0.008710513,0.008710513,0,1,0,cat,,,0,1
truck,clock2,clock,0.00043432848,0.02037449,0.02037449,0,1,0,clock,,,0,1
truck,dog2,dog,0.00010968515,0.008302827,0.008302827,0,1,0,dog,,,0,1
truck,knife2,truck,0.015790867,0.00014739139,0.015790867,1,0,0,truck,,,1,0
truck,oven3,oven,0.0016365361,0.0018393908,0.0018393908,0,1,0,oven,,,0,1
truck,bear2,bear,1.9202587e-05,0.2333803,0.2333803,0,1,0,bear,,,0,1
truck,bird2,car,0.0018054735,4.355935e-05,0.0047605312,0,0,1,truck,,,1,0
truck,boat1,boat,0.0072650453,0.016422201,0.016422201,0,1,0,boat,,,0,1
truck,chair2,truck,0.02155409,0.0011494019,0.02155409,1,0,0,truck,,,1,0
truck,elephant2,elephant,4.844756e-08,0.48630875,0.48630875,0,1,0,elephant,,,0,1
truck,keyboard3,bottle,1.1273449e-05,0.0005126183,0.015112167,0,0,1,keyboard,,,0,1
truck,oven2,truck,0.026955241,0.0015568106,0.026955241,1,0,0,truck,,,1,0
truck,bottle2,bottle,1.4485525e-07,0.1139158,0.1139158,0,1,0,bottle,,,0,1
truck,cat2,cat,9.445173e-06,0.008710513,0.008710513,0,1,0,cat,,,0,1
truck,dog3,bear,0.0018154965,0.0036034565,0.0058169332,0,0,1,dog,,,0,1
truck,elephant1,elephant,2.3822054e-06,0.4469519,0.4469519,0,1,0,elephant,,,0,1
truck,keyboard2,bottle,0.00073481235,0.0029585678,0.0071161715,0,0,1,keyboard,,,0,1
truck,airplane2,car,0.010396362,0.00041966446,0.06538772,0,0,1,truck,,,1,0
truck,boat3,truck,0.112327814,3.7113576e-05,0.112327814,1,0,0,truck,,,1,0
truck,bottle2,bottle,1.4485525e-07,0.1139158,0.1139158,0,1,0,bottle,,,0,1
truck,chair3,car,0.0018198537,0.0011059832,0.008334977,0,0,1,truck,,,1,0
truck,elephant1,elephant,2.3822054e-06,0.4469519,0.4469519,0,1,0,elephant,,,0,1
